player_name,player_id,season,poss,mp,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Stephen Graham,grahast01,2010,1541,809,-2.374286445,0.860357442,-1.513929003,0.506946495,0.555250027,-0.048303533,-2.872916302,0.223082571,-2.649833731,0.649789452
Danny Granger,grangda01,2010,4661,2278,2.568937771,0.472888426,3.041826197,6.753707725,6.753707725,0,2.817846519,0.852835316,3.670681835,0.310146577
Aaron Gray,grayaa01,2010,607,311,-0.881475933,-0.754642242,-1.636118175,0.17687016,0.17687016,0,-1.16421469,-0.56528151,-1.729496199,0.429937444
Danny Green,greenda02,2010,221,115,-0.109124482,0.402953703,0.29382922,0.179821534,0.179821534,0,0.186375932,-0.369054971,-0.182679039,0.646991929
Donte Greene,greendo01,2010,3229,1630,-1.514958699,-0.153955063,-1.668913762,0.901168398,0.901168398,0,-1.542390151,-0.727136826,-2.269526976,0.220192636
Jeff Green,greenje02,2010,6398,3267,-0.823996136,-0.738235642,-1.562231777,1.973358877,2.030086673,-0.056727796,-0.199873248,-0.113030126,-0.312903374,-0.001182176
Willie Green,greenwi01,2010,2998,1553,0.111854666,-2.174646415,-2.062791749,0.544792341,0.544792341,0,-0.448243378,-2.326709228,-2.774952606,0.049880792
Taylor Griffin,griffta01,2010,64,32,-4.485087149,-0.743389884,-5.228477033,-0.040843133,-0.040843133,0,-4.77802814,-2.092323373,-6.870351513,0.878091312
Hamed Haddadi,haddaha01,2010,473,240,-4.97824375,-1.280954348,-6.259198098,-0.435532727,-0.435532727,0,-5.06693197,-1.44345868,-6.51039065,1.275430942
Malik Hairston,hairsma01,2010,613,317,-0.845704861,-1.440707298,-2.286412158,0.074959715,0.074959715,0,-1.690952104,-2.219542926,-3.91049503,-0.022438935
Marcus Haislip,haislma01,2010,85,44,-1.566778423,-0.60529665,-2.172075073,0.012951237,0.012951237,0,-1.578836357,-2.217712507,-3.796548864,-0.162678876
Richard Hamilton,hamilri01,2010,2894,1552,0.246916027,-2.598663618,-2.351747591,0.315486629,0.315486629,0,0.215209003,-2.550441065,-2.335232062,0.04115664
Tyler Hansbrough,hansbty01,2010,1046,511,-1.960188705,-0.337115688,-2.297304393,0.118124393,0.118124393,0,-1.929776674,-0.100040895,-2.029817569,0.080429306
James Harden,hardeja01,2010,3639,1858,1.14529014,1.020717726,2.166007866,4.720799491,4.140707386,0.580092105,1.163238623,1.140368101,2.303606723,0.73150788
Al Harrington,harrial01,2010,4348,2195,0.039611855,-2.220548568,-2.180936713,0.641489197,0.641489197,0,0.705092126,-1.851301472,-1.146209347,0.618852001
Devin Harris,harride01,2010,4278,2221,0.78417032,-1.619672605,-0.835502285,2.175160373,2.175160373,0,0.704001677,-0.924501093,-0.220499416,0.248330947
Mike Harris,harrimi01,2010,189,96,-5.444435041,-0.430808317,-5.875243358,-0.151963966,-0.151963966,0,-4.958720528,-0.779166173,-5.737886701,0.92734542
Jason Hart,hartja01,2010,43,22,-3.368648562,0.086963859,-3.281684703,-0.007700181,-0.007700181,0,-3.479911795,0.451354389,-3.028557406,1.658966798
Udonis Haslem,hasleud01,2010,4383,2319,-1.764827554,-0.96962424,-2.734451794,0.013818635,0.264263782,-0.250445147,-1.956319207,-0.775269149,-2.731588355,-0.541856119
Trenton Hassell,hassetr01,2010,2130,1106,-4.655340671,-1.379098088,-6.034438759,-1.846282916,-1.846282916,0,-5.152829408,-1.925077366,-7.077906775,-0.35778466
Spencer Hawes,hawessp01,2010,3771,1904,-2.119230256,-0.382288588,-2.501518845,0.240924301,0.240924301,0,-1.877494363,-0.548086508,-2.425580871,-0.1771213
Chuck Hayes,hayesch01,2010,3512,1773,-2.471558509,3.608253255,1.136694746,3.515642999,3.515642999,0,-2.472846428,3.421207933,0.948361505,-0.005372135
Jarvis Hayes,hayesja01,2010,1990,1033,-0.916499547,-1.251039339,-2.167538886,0.308839466,0.308839466,0,-0.982250504,-1.161916483,-2.144166987,0.569103581
Brendan Haywood,haywobr01,2010,4818,2494,-0.604559667,1.647591492,1.043031825,4.850613086,3.959557531,0.891055555,-0.791726651,1.450017737,0.658291086,-0.519769398
Luther Head,headlu01,2010,1664,813,-1.168672266,-1.333463938,-2.502136204,0.102785912,0.102785912,0,-1.504349754,-2.260625393,-3.764975147,-0.023880924
Gerald Henderson,hendege02,2010,676,355,-3.147565424,0.299995135,-2.847570289,-0.017653858,-0.017653858,0,-3.620377489,-0.944121998,-4.564499487,-0.096513139
Roy Hibbert,hibbero01,2010,4164,2035,-1.701259602,1.926938045,0.225678443,3.085547816,3.085547816,0,-1.827326778,1.555178258,-0.27214852,-0.120655194
JJ Hickson,hicksjj01,2010,3411,1770,-1.950559119,-1.556309114,-3.506868233,-0.687129765,-0.461093211,-0.226036554,-1.919129492,-1.843520359,-3.762649851,-0.3447173
Nene,hilarne01,2010,5846,2924,1.308408695,2.314160485,3.62256918,9.509135977,9.242567116,0.266568861,1.375748068,2.598085471,3.973833539,-0.09086957
George Hill,hillge01,2010,5057,2620,0.65506466,0.076366615,0.731431276,4.670546685,4.234918973,0.435627713,0.634364702,0.894675529,1.52904023,0.086824908
Grant Hill,hillgr01,2010,5746,2882,-0.257121805,0.731276724,0.474154919,4.766194413,3.690411281,1.075783132,-0.241738372,0.625730644,0.383992271,-0.451259947
Jordan Hill,hilljo01,2010,1236,624,-1.33862284,-2.021607184,-3.360230024,-0.19501347,-0.19501347,0,-1.702142393,-1.950151705,-3.652294097,0.267269901
Kirk Hinrich,hinriki01,2010,5249,2677,0.253516871,0.254070679,0.50758755,4.46692382,3.92481494,0.54210888,0.147791288,0.770203448,0.917994737,0.025420396
Jrue Holiday,holidjr01,2010,3411,1767,-0.342659663,-1.043562037,-1.3862217,1.231443978,1.231443978,0,-0.354040769,-0.987079089,-1.341119858,0.150095131
Ryan Hollins,holliry01,2010,2477,1223,-3.706082243,-2.569261454,-6.275343697,-2.214679912,-2.214679912,0,-3.880273338,-2.238324351,-6.118597689,0.638171744
Al Horford,horfoal01,2010,6104,3233,1.176961142,1.97221601,3.149177152,9.670764517,8.704958273,0.965806244,1.149402551,1.913547192,3.062949743,-0.757039038
Eddie House,houseed01,2010,2368,1217,-1.791941031,-0.245510674,-2.037451705,0.46604036,0.46604036,0,-1.527243832,-0.77483608,-2.302079912,1.594642008
Dwight Howard,howardw01,2010,6418,3340,0.854158659,5.033301285,5.887459944,14.80061689,12.54723,2.253386892,1.203133374,4.623494445,5.826627819,0.085673756
Josh Howard,howarjo01,2010,1788,918,-1.074500477,-1.156885715,-2.231386192,0.249401785,0.249401785,0,-0.857741318,-1.014152159,-1.871893477,1.043801395
Juwan Howard,howarju01,2010,3176,1719,-3.467102363,-1.172621321,-4.639723684,-1.666102144,-1.491361558,-0.174740585,-3.334349888,-0.960440906,-4.294790794,0.111834708
Lester Hudson,hudsole01,2010,255,131,-1.906007598,-0.62926075,-2.535268348,0.012855823,0.012855823,0,-1.525139333,-1.649475208,-3.174614542,1.499655516
Larry Hughes,hughela01,2010,2290,1173,-1.51276314,0.42054763,-1.092215509,1.013459971,0.888737759,0.124722212,-1.344378805,-0.030890366,-1.375269172,0.959872878
Kris Humphries,humphkr01,2010,2359,1221,-2.334397631,-1.967445558,-4.301843189,-0.968649011,-0.968649011,0,-2.408393947,-1.691226482,-4.099620429,0.198058954
Chris Hunter,huntech01,2010,1657,783,-2.238443709,-1.338375174,-3.576818883,-0.331415999,-0.331415999,0,-2.690223587,-1.59729065,-4.287514236,0.316283837
Lindsey Hunter,hunteli01,2010,239,122,-5.233802397,-2.478030167,-7.711832564,-0.311408044,-0.311408044,0,-5.515652357,-2.930305698,-8.445958055,0.778600547
Othello Hunter,hunteot01,2010,63,33,-4.178096278,-2.004158002,-6.18225428,-0.057738998,-0.057738998,0,-4.477518871,-3.459050014,-7.936568885,-0.078773098
Steven Hunter,huntest01,2010,312,158,-4.66301505,-0.747003919,-5.410018969,-0.21276709,-0.21276709,0,-4.67484607,-2.856199288,-7.531045357,-0.727250876
Serge Ibaka,ibakase01,2010,2888,1476,-2.427844991,0.458943801,-1.96890119,0.598708131,0.369607123,0.229101007,-2.564663081,0.274702416,-2.289960665,-0.008265167
Andre Iguodala,iguodan01,2010,6163,3193,1.61333133,0.48501653,2.09834786,7.878074366,7.878074366,0,1.731597302,0.580285577,2.311882879,-0.240270891
Zydrunas Ilgauskas,ilgauzy01,2010,2714,1408,-3.059308598,0.490767221,-2.568541377,0.13063245,0.107749899,0.02288255,-2.815479283,0.485100294,-2.330378989,-0.028134642
Ersan Ilyasova,ilyaser01,2010,3952,2055,0.781430733,1.31059006,2.092020793,5.130162739,4.591804193,0.538358545,0.873513826,1.57583078,2.449344606,0.554368303
Allen Iverson,iversal01,2010,1672,865,-1.597010215,-1.563327534,-3.160337749,-0.180207167,-0.180207167,0,-1.805275265,-1.924483126,-3.729758392,-0.251916313
Royal Ivey,iveyro01,2010,650,337,-0.845008043,0.140171203,-0.70483684,0.355756332,0.379721423,-0.023965091,-1.206218522,0.048667739,-1.157550783,1.6216871
Jarrett Jack,jackja01,2010,4400,2243,2.47736055,-2.26753966,0.20982089,3.374223116,3.374223116,0,2.305568397,-2.154408487,0.15115991,-0.358401267
Cedric Jackson,jacksce01,2010,142,74,-4.951256549,-1.010226858,-5.961483407,-0.124287412,-0.124287412,0,-4.46665839,-2.400072564,-6.866730954,1.40575018
Darnell Jackson,jacksda01,2010,237,123,-7.848369019,-1.609072389,-9.457441408,-0.427058367,-0.427058367,0,-7.405977227,-2.494515001,-9.900492228,1.384386803
Stephen Jackson,jacksst02,2010,6305,3285,0.099517137,0.543444002,0.642961139,5.789096478,5.778312906,0.010783572,0.541407481,0.783313212,1.324720693,1.133895174
LeBron James,jamesle01,2010,6611,3426,9.196731423,2.250083757,11.44681518,24.81281621,21.80502538,3.007790833,9.158159023,1.967559351,11.12571837,-0.376950737
Mike James,jamesmi01,2010,89,46,-5.36200246,0.007514691,-5.354487769,-0.061771547,-0.061771547,0,-4.2287404,-0.900177586,-5.128917986,0.992510472
Antawn Jamison,jamisan01,2010,5373,2781,0.9614437,-0.522934477,0.438509223,4.578336949,4.050816695,0.527520254,1.437562903,0.27000087,1.707563773,0.746812996
Nathan Jawai,jawaina01,2010,834,412,-2.799026031,-0.688082211,-3.487108242,-0.155062337,-0.155062337,0,-3.001368581,-1.018991305,-4.020359886,0.072951366
Al Jefferson,jeffeal01,2010,4988,2463,-1.854420137,-0.590836517,-2.445256654,0.380907192,0.380907192,0,-1.677325488,0.00478637,-1.672539118,-0.500092153
Othyus Jeffers,jeffeot01,2010,164,83,-3.693403926,-0.582132033,-4.275535959,-0.06491935,0.058528424,-0.123447774,-3.638461983,-1.484952177,-5.123414161,0.549377992
Richard Jefferson,jefferi01,2010,5510,2854,0.078258135,1.08456263,1.162820765,5.698265421,5.271771025,0.426494396,-0.050116693,0.918081991,0.867965297,-0.18532317
Jared Jeffries,jeffrja01,2010,3554,1794,-2.098072167,1.267370431,-0.830701737,1.765590805,1.765590805,0,-2.199004823,1.179236787,-1.019768036,0.470863741
Brandon Jennings,jennibr01,2010,5611,2920,0.607671341,0.228444548,0.836115889,5.397601487,4.544639741,0.852961746,0.960235003,0.621967628,1.582202631,0.072622998
Jonas Jerebko,jerebjo01,2010,4163,2232,0.108068421,0.260998097,0.369066518,3.556238404,3.556238404,0,0.082055048,0.562795207,0.644850255,0.114967524
Yi Jianlian,jianlyi01,2010,3188,1655,-2.636248777,-0.224570519,-2.860819296,-0.093399849,-0.093399849,0,-2.581797487,0.17165053,-2.410146957,-0.174406299
Amir Johnson,johnsam01,2010,2851,1453,0.600190949,1.801708487,2.401899436,3.842883046,3.842883046,0,0.387138504,2.019720937,2.406859442,0.581856062
Anthony Johnson,johnsan02,2010,796,411,-0.04736969,-0.852515923,-0.899885613,0.390963919,0.354083545,0.036880374,-0.438345341,-1.321647098,-1.759992439,-0.055283934
James Johnson,johnsja01,2010,1524,777,-4.058274752,-0.402856193,-4.461130945,-0.700146769,-0.531672725,-0.168474045,-3.918506941,-0.670675809,-4.58918275,1.108966501
Joe Johnson,johnsjo02,2010,6275,3326,3.689122893,-1.761805638,1.927317255,7.880368715,7.564643302,0.315725414,3.808736201,-1.34222932,2.466506881,-0.373828962
Dahntay Jones,jonesda02,2010,3871,1892,-3.083821043,-1.042985935,-4.126806978,-1.334244872,-1.334244872,0,-3.410543495,-1.02763489,-4.438178385,0.368353146
Dwayne Jones,jonesdw02,2010,33,17,-3.180132941,-1.66397617,-4.844109111,-0.017588971,-0.019501751,0.00191278,-3.734404308,-3.446367408,-7.180771716,-0.665595173
James Jones,jonesja02,2010,967,512,-0.865917764,-0.73831402,-1.604231784,0.298898241,0.331200537,-0.032302296,-1.068989178,-1.320193732,-2.38918291,0.315344725
Solomon Jones,jonesso01,2010,1381,675,-4.724770602,-0.037076233,-4.761846835,-0.697789602,-0.697789602,0,-4.787873263,0.018598288,-4.769274975,0.669243078
DeAndre Jordan,jordade01,2010,2219,1137,-3.857728256,-1.532609896,-5.390338153,-1.535532561,-1.535532561,0,-3.982629041,-1.576384375,-5.559013416,0.237743522
Chris Kaman,kamanch01,2010,5089,2608,-4.337191462,-0.050505148,-4.38769661,-2.169427291,-2.169427291,0,-3.873657253,-0.120057233,-3.993714486,-0.417600538
Jason Kapono,kaponja01,2010,1884,976,-1.485453557,-2.471501695,-3.956955252,-0.603278626,-0.603278626,0,-1.537589399,-2.953836821,-4.49142622,0.354380191
Coby Karl,karlco01,2010,238,113,-3.317860352,-1.752007543,-5.069867895,-0.144657158,-0.144657158,0,-3.206953404,-2.073390511,-5.280343915,1.179940763
Jason Kidd,kiddja01,2010,6069,3124,3.206587857,2.079339692,5.285927549,12.76992444,11.72542645,1.044497987,3.317446893,2.331157882,5.648604775,-0.520074702
Andrei Kirilenko,kirilan01,2010,3382,1711,1.141970048,3.462741256,4.604711304,6.395701611,6.323063107,0.072638504,1.132675953,2.796479094,3.929155047,-0.391551276
Kyle Korver,korveky01,2010,2298,1162,1.160502994,0.415171031,1.575674025,2.567273305,2.21953747,0.347735834,0.725635894,-0.347876379,0.377759515,-0.275430986
Kosta Koufos,koufoko01,2010,401,203,-5.790653503,-1.661414051,-7.452067553,-0.4907495,-0.387247515,-0.103501985,-5.678794526,-2.977755378,-8.656549904,0.20010411
Nenad Krstic,krstine01,2010,3662,1870,-2.396814729,0.118683352,-2.278131377,0.458934704,0.252979674,0.20595503,-2.356185264,-0.040888477,-2.397073741,-0.367800827
Oliver Lafayette,lafayol01,2010,42,22,0.076442434,-2.429482405,-2.353039971,0.004377749,0.004377749,0,-0.621702086,-4.053847512,-4.675549598,-1.640926114
Carl Landry,landrca01,2010,4891,2469,0.137342055,-0.83412959,-0.696787535,2.580078796,2.580078796,0,-0.022538378,-0.599120792,-0.621659169,-0.228162356
Marcus Landry,landrma01,2010,220,111,-2.479549078,-2.023995992,-4.50354507,-0.102662541,-0.102662541,0,-2.369794156,-3.251887001,-5.621681156,2.944592988
Acie Law,lawac01,2010,468,234,0.570861967,-1.056547425,-0.485685458,0.249647196,0.249647196,0,0.10228862,-1.896032314,-1.793743693,0.575321026
Ty Lawson,lawsoty01,2010,2872,1436,2.010920229,-1.496546569,0.51437366,2.390174916,2.228014006,0.16216091,1.601822078,-1.837158581,-0.235336503,-0.252330278
Courtney Lee,leeco01,2010,4574,2375,0.140613548,-0.908631564,-0.768018016,2.396349561,2.396349561,0,-0.164735287,-0.323422436,-0.488157722,-0.205885345
David Lee,leeda02,2010,5980,3019,1.052467553,-1.482581443,-0.430113891,3.554674771,3.554674771,0,1.012348008,-0.730769762,0.281578246,-0.489435627
Rashard Lewis,lewisra02,2010,5526,2881,0.741386472,1.182124073,1.923510545,6.950719345,5.330671594,1.620047751,1.438568488,1.541928561,2.980497049,0.159382188
Shaun Livingston,livinsh01,2010,1541,796,-0.102658313,-0.828219007,-0.93087732,0.738768071,0.738768071,0,-0.810911051,-1.208718495,-2.019629546,-0.348938793
Brook Lopez,lopezbr01,2010,5830,3027,-0.502688253,-0.795831617,-1.29851987,2.224489903,2.224489903,0,-0.701715247,-0.466647047,-1.168362294,-0.717751922
Robin Lopez,lopezro01,2010,2179,1090,-0.459451231,-0.58894852,-1.048399751,0.948475854,0.808592814,0.13988304,-0.524671731,-0.708286337,-1.232958068,-0.401615168
Kevin Love,loveke01,2010,3471,1714,2.487185861,-0.847286845,1.639899016,3.812253881,3.812253881,0,2.218236854,-0.687121945,1.531114909,-0.6513348
Kyle Lowry,lowryky01,2010,3270,1651,1.823692532,0.773233469,2.596926001,4.511158035,4.511158035,0,1.425741366,0.781873798,2.207615164,0.150627852
Corey Maggette,maggeco01,2010,4403,2081,1.311258515,-3.297922474,-1.986663958,0.811334458,0.811334458,0,1.039054387,-3.161633851,-2.122579464,0.101990989
Jamaal Magloire,magloja01,2010,688,364,-4.302863905,0.099176015,-4.203687891,-0.271724257,-0.190151025,-0.081573232,-4.232405105,0.190819217,-4.041585888,1.000176046
Ian Mahinmi,mahinia01,2010,355,184,-1.719639172,0.150607692,-1.56903148,0.108660642,0.185705337,-0.077044695,-1.781957709,-0.17508317,-1.957040879,1.29207936
Shawn Marion,mariosh01,2010,4925,2533,-0.577346019,1.07052043,0.493174411,4.131508328,4.352445634,-0.220937306,-0.779408873,0.697033217,-0.082375656,-0.70029659
Sean Marks,marksse01,2010,146,75,-1.545907404,-1.158234364,-2.704141768,0.001765348,0.001765348,0,-2.348995116,-0.961644968,-3.310640084,0.566118508
Cartier Martin,martica01,2010,804,390,-1.515827706,-0.700977247,-2.216804954,0.119362662,0.119362662,0,-1.46786276,-0.803370838,-2.271233598,1.35046951
Kenyon Martin,martike01,2010,4382,2191,-2.25899996,0.955924812,-1.303075148,1.620748928,1.433979498,0.18676943,-1.688740909,1.306121471,-0.382619438,-0.12254541
Kevin Martin,martike02,2010,3235,1633,1.395040347,-1.944310565,-0.549270217,1.849522071,1.849522071,0,1.367043605,-1.501323368,-0.134279763,0.79070032
Desmond Mason,masonde01,2010,131,66,-3.612249897,-1.634316304,-5.246566201,-0.08363576,-0.08363576,0,-4.293918935,-2.84567752,-7.139596454,-0.481933548
Roger Mason Jr.,masonro01,2010,3045,1576,-1.201355455,-0.419190201,-1.620545656,0.893580906,1.161752952,-0.268172046,-1.061791856,-0.82565844,-1.887450297,0.217823787
Wesley Matthews,matthwe02,2010,4737,2396,0.165135094,-0.62578111,-0.460646016,2.820554797,2.08322851,0.737326287,0.040954587,-0.666666287,-0.625711699,-0.042205646
Jason Maxiell,maxieja01,2010,2891,1550,-1.737433122,-1.313918697,-3.051351819,-0.238150032,-0.238150032,0,-1.855972715,-1.261551651,-3.117524366,-0.063810018
Eric Maynor,maynoer01,2010,2640,1345,-1.437114644,0.092154548,-1.344960096,0.965388948,0.981345075,-0.015956127,-1.693281634,-0.637783848,-2.331065482,0.313479083
O.J. Mayo,mayooj01,2010,6140,3113,1.01102592,-1.805553584,-0.794527664,3.099486194,3.099486194,0,1.082793789,-1.391034225,-0.308240435,-0.190344097
Sean May,mayse01,2010,656,331,-3.275417686,0.047233139,-3.228184547,-0.081272567,-0.081272567,0,-3.21940137,-0.328160152,-3.547561522,0.602795298
Luc Mbah a Moute,mbahalu01,2010,3927,2044,-1.709476594,1.620294713,-0.089181882,2.759455816,2.649980573,0.109475243,-1.933475997,1.501640561,-0.431835437,-0.326811496
Didier Ilunga-Mbenga,mbengdj01,2010,717,367,-4.433894436,0.598064297,-3.835830139,-0.204846848,-0.176024144,-0.028822704,-4.577597389,-0.10685601,-4.684453399,0.084288138
Antonio McDyess,mcdyean01,2010,3598,1864,-2.041371765,1.713463171,-0.327908594,2.301447961,1.995106548,0.306341413,-2.022713797,1.328862562,-0.693851235,-0.45619672
JaVale McGee,mcgeeja01,2010,1868,968,-2.751090675,0.441531017,-2.309559657,0.216979896,0.216979896,0,-2.81601912,-0.037078675,-2.853097795,-0.233875924
Tracy McGrady,mcgratr01,2010,1333,673,-0.875689925,-2.104093595,-2.97978352,-0.078631232,-0.078631232,0,-1.154851992,-2.666527665,-3.821379657,0.320949432
Dominic McGuire,mcguido01,2010,596,307,-5.41237763,-1.47716455,-6.88954218,-0.644318153,-0.644318153,0,-5.958063858,-2.47499843,-8.433062288,0.104772966
Josh McRoberts,mcrobjo01,2010,1072,524,-0.551712463,-0.670074868,-1.221787331,0.409918537,0.409918537,0,-0.867793575,-0.489739311,-1.357532886,0.312196811
Jodie Meeks,meeksjo01,2010,1389,719,-0.746128714,-2.185504196,-2.93163291,-0.066300672,-0.066300672,0,-0.957138233,-2.704436697,-3.66157493,1.648460168
Pops Mensah-Bonsu,mensapo01,2010,236,120,-4.402361053,-1.405971065,-5.808332118,-0.189246644,-0.189246644,0,-3.99381287,-1.760646529,-5.7544594,0.985686158
CJ Miles,milescj01,2010,3626,1834,-0.340544325,0.001323397,-0.339220928,2.291811454,1.839109638,0.452701816,0.074778998,0.166504123,0.241283121,0.924518528
